customer_id,first_name,last_name,country,Salary,Total_Amount_Wagered,Age,Gender,Bet_Type_Preference,Total_Number_of_Bets,Number_of_Bonuses_Received,Average_Amount_of_Bonuses_Received
8063,Amanda,Jones,Azerbaijan,27582,15068,23.0,Male,Football,63.0,19.0,8643
9078,Sarah,Johnson,United States Virgin Islands,44461,66305,33.0,Male,Keno,98.0,18.0,5136
6071,Patricia,Johnson,Spain,27321,62490,27.0,Female,Basketball,78.0,20.0,2370
7542,Kayla,Mata,Swaziland,45225,11787,29.0,Female,Keno,81.0,19.0,5530
1024,Deanna,Golden,Uruguay,36993,89683,16.0,Male,Bingo,88.0,19.0,3132
1329,Emily,Perez,Guatemala,36461,55791,34.0,Male,Keno,91.0,19.0,9228
1513,Dawn,Good,Germany,27498,12580,22.0,Female,Basketball,61.0,19.0,2406
7168,Michael,Coleman,Solomon Islands,38308,42555,36.0,Female,Poker,90.0,19.0,8138
3395,Sheila,Randolph,Zambia,67406,12329,31.0,Male,Football,74.0,19.0,412
3894,James,Mitchell,Zambia,24568,6161,16.0,Male,Poker,51.0,17.0,3912
3815,Dakota,Adams,Bolivia,24740,9607,18.0,Male,Keno,54.0,18.0,4142
8506,Donald,Walker,Macao,23254,9346,17.0,Male,Cricket,50.0,17.0,1882
3468,Matthew,Valdez,British Indian Ocean Territory (Chagos Archipelago),26120,14939,22.0,Female,Cricket,60.0,19.0,5474
4473,Mary,Little,Venezuela,35810,90577,15.0,Male,Cricket,86.0,19.0,4667
5062,Jacqueline,Gillespie,Philippines,42639,11496,28.0,Male,Cricket,79.0,19.0,2335
8681,Pamela,Barr,Guernsey,20432,6881,14.0,Female,Basketball,42.0,16.0,7073
8549,Christopher,Thompson,Israel,53730,23126,36.0,Male,Cricket,89.0,18.0,7111
2150,Monica,Simmons,Estonia,40683,68194,31.0,Male,Keno,95.0,18.0,4140
2294,George,Smith,Japan,49214,17551,33.0,Female,Keno,86.0,19.0,2636
8453,Tyler,Roberts,Senegal,26325,33584,29.0,Male,Cricket,70.0,20.0,3204
8890,Lauren,Peterson,Mali,46127,33502,37.0,Male,Cricket,92.0,18.0,9150
7001,Shelly,Hart,Barbados,27477,15004,23.0,Male,Poker,62.0,19.0,4059
6482,Donna,Johnson,Falkland Islands (Malvinas),65464,11073,30.0,Female,Bingo,75.0,19.0,5644
9581,Julie,Thompson,Monaco,66679,32941,39.0,Female,Keno,86.0,19.0,3386
3572,Sean,Tanner,Christmas Island,23857,9908,18.0,Male,Cricket,52.0,18.0,1391
1188,Anthony,Turner,French Polynesia,38169,19591,30.0,Male,Basketball,80.0,19.0,5335
8960,Joseph,Harris,Turkmenistan,27863,26389,28.0,Male,Cricket,69.0,19.0,9900
9531,Tanya,Henderson,Russian Federation,54511,29972,38.0,Male,Tennis,92.0,18.0,5579
3943,Dylan,Giles,British Virgin Islands,89338,23756,29.0,Male,Tennis,39.0,15.0,9694
9875,Adam,Ellis,Portugal,24941,9980,19.0,Female,Cricket,54.0,18.0,8108
2489,Jessica,Lewis,Slovakia (Slovak Republic),40565,16659,30.0,Male,Keno,81.0,19.0,3331
6071,Patricia,Johnson,Spain,14529,4804,8.0,Male,Football,26.0,11.0,431
9107,David,Miranda,Austria,27060,37663,30.0,Female,Keno,73.0,20.0,9872
1329,Emily,Perez,Guatemala,38136,12171,26.0,Female,Cricket,75.0,19.0,6995
1482,Tara,Sloan,Nigeria,36221,27462,32.0,Male,Blackjack,82.0,19.0,5714
1329,Emily,Perez,Guatemala,34464,61940,31.0,Male,Bingo,89.0,19.0,778
7408,Jose,Monroe,Brunei Darussalam,42456,26123,34.0,Female,Cricket,87.0,19.0,2988
6823,John,Smith,Mongolia,64227,60996,37.0,Male,Poker,95.0,18.0,6259
6482,Donna,Johnson,Falkland Islands (Malvinas),44964,24090,34.0,Male,Football,88.0,19.0,1840
8584,Stephen,Schultz,Saint Helena,19369,8138,14.0,Male,Cricket,41.0,16.0,5344
1482,Tara,Sloan,Nigeria,42726,46581,37.0,Male,Cricket,95.0,18.0,7906
4604,Jeffrey,Johnson,Palestinian Territory,44712,39277,38.0,Male,Football,94.0,18.0,898
6237,David,Carson,Namibia,33391,26225,31.0,Male,Poker,78.0,19.0,5189
9451,Jimmy,Ferguson,Slovenia,20316,8389,14.0,Female,Football,43.0,16.0,4418
1718,Trevor,Thompson,Holy See (Vatican City State),21527,3882,12.0,Male,Tennis,43.0,16.0,4497
5099,Jennifer,Thomas,Lithuania,49892,16924,32.0,Male,Cricket,85.0,19.0,7722
2560,Anthony,Joyce,Armenia,48908,12712,30.0,Male,Poker,83.0,19.0,7625
3796,Nichole,Johnson,Iraq,61980,16364,33.0,Male,Bingo,82.0,19.0,2512
8573,James,Bennett,United Kingdom,88486,26890,31.0,Male,Basketball,43.0,16.0,9005
8394,Robert,Carroll,Timor-Leste,76474,18412,32.0,Male,Poker,65.0,19.0,4946
3996,Lauren,Butler,Lithuania,27338,89645,11.0,Female,Basketball,74.0,20.0,2320
3570,Jaclyn,Kennedy,Hungary,22951,8218,16.0,Male,Cricket,49.0,17.0,6574
7711,David,Ramirez,Norfolk Island,28368,11221,21.0,Female,Basketball,61.0,19.0,4030
6730,Carrie,Campbell,Eritrea,66241,25283,37.0,Male,Cricket,83.0,19.0,5853
5562,Howard,Young,Lithuania,79529,45212,37.0,Male,Cricket,70.0,20.0,187
2315,James,Smith,Cape Verde,41145,46294,37.0,Male,Horse Racing,93.0,18.0,5646
5393,Anthony,Parker,Fiji,31502,51059,32.0,Female,Cricket,83.0,19.0,945
6579,Erica,Villanueva,South Africa,20476,8328,15.0,Male,Cricket,44.0,16.0,1606
2942,Jeremy,Griffin,Sudan,60540,32874,39.0,Female,Keno,91.0,18.0,8701
3544,Barry,Taylor,France,17332,9748,13.0,Male,Keno,37.0,15.0,9747
7901,Randall,Parrish,Guadeloupe,46626,12164,29.0,Female,Horse Racing,81.0,19.0,2653
2595,Katherine,Clark,Nauru,34832,98685,7.0,Male,Cricket,82.0,20.0,3375
4881,Jimmy,Campbell,Mozambique,89336,36791,33.0,Male,Poker,45.0,17.0,3018
5245,Heidi,Henson,Taiwan,96511,11195,19.0,Female,Cricket,11.0,6.0,6679
9798,Matthew,Patel,Bulgaria,90776,34337,31.0,Male,Basketball,40.0,16.0,4797
7604,Sheila,Tran,Haiti,58134,68223,35.0,Male,Football,99.0,17.0,2998
6478,Leslie,Walsh,Liechtenstein,35698,15190,27.0,Male,Keno,75.0,19.0,9201
4321,Christina,Brown,Saint Vincent and the Grenadines,22359,8682,16.0,Male,Basketball,48.0,17.0,9019
2240,William,Ruiz,Guinea,41317,32674,36.0,Male,Football,89.0,19.0,5187
1254,Jessica,Vega,Bolivia,96420,18822,23.0,Male,Cricket,16.0,8.0,9274
8894,Bryan,Young,Hong Kong,77688,25518,35.0,Male,Football,67.0,19.0,8121
1957,Brooke,Fields,Italy,84413,11628,26.0,Male,Football,45.0,16.0,2414
5562,Howard,Young,Lithuania,22899,8553,16.0,Male,Poker,49.0,17.0,9766
1202,Travis,Dawson,Lesotho,69690,13746,31.0,Male,Keno,72.0,19.0,6670
2843,Amy,Walters,Somalia,23183,6597,15.0,Male,Cricket,48.0,17.0,9979
2851,Thomas,Wood,Guadeloupe,28605,60074,29.0,Female,Football,80.0,20.0,7118
9650,Emily,Davis,Maldives,98537,23077,24.0,Male,Basketball,11.0,6.0,1789
9831,Michael,Salinas,Botswana,36592,67610,30.0,Male,Basketball,91.0,19.0,1229
9875,Adam,Ellis,Portugal,68574,10265,29.0,Male,Cricket,72.0,19.0,3025
4224,Danny,Johnson,Bolivia,36042,14484,27.0,Male,Football,75.0,19.0,2381
5733,Amanda,Bruce,Slovakia (Slovak Republic),31549,95178,9.0,Male,Basketball,79.0,20.0,1106
1250,Linda,Horton,Oman,60139,17455,34.0,Male,Cricket,84.0,19.0,1784
7688,David,Serrano,Gambia,89018,12454,24.0,Male,Cricket,34.0,14.0,1209
7992,Richard,Crawford,British Indian Ocean Territory (Chagos Archipelago),21317,7416,15.0,Male,Football,45.0,16.0,6008
7785,Felicia,Wiggins,Montserrat,29706,28648,30.0,Male,Blackjack,73.0,20.0,6621
3530,Marie,Cummings,Sri Lanka,19780,6731,13.0,Male,Poker,41.0,16.0,6703
7031,Dylan,Wolf,Bangladesh,22734,7828,16.0,Female,Cricket,48.0,17.0,7417
7117,Traci,Henson,Tunisia,23100,9025,17.0,Male,Cricket,50.0,17.0,2585
1988,Jon,Harris,Latvia,43324,26160,35.0,Female,Basketball,88.0,19.0,6989
8226,Nancy,Glenn,Pitcairn Islands,35991,19054,29.0,Female,Basketball,77.0,19.0,5459
8584,Stephen,Schultz,Saint Helena,19653,6278,13.0,Male,Keno,40.0,15.0,9480
9875,Adam,Ellis,Portugal,28163,37940,30.0,Female,Football,75.0,20.0,9451
4030,Monica,Campbell,Vanuatu,28153,64429,27.0,Male,Basketball,79.0,20.0,9576
6952,Robert,Parker,Bahrain,27372,54903,29.0,Female,Poker,77.0,20.0,9697
5785,John,Pollard,Congo,44908,10565,28.0,Female,Cricket,80.0,19.0,538
3200,Bradley,Fields,French Polynesia,29602,88023,14.0,Female,Football,78.0,20.0,8738
8503,Heather,Smith,Armenia,44557,22052,33.0,Female,Cricket,86.0,19.0,5204
4502,Sonya,Gibson,Panama,45884,17602,32.0,Male,Football,85.0,19.0,1893
4580,Mary,Jordan,Turks and Caicos Islands,72590,52064,38.0,Male,Football,84.0,19.0,5748
1562,Brandy,Wagner,Korea,41426,17842,31.0,Male,Poker,82.0,19.0,3561
3547,Justin,Wright,Qatar,46379,32721,37.0,Female,Cricket,92.0,18.0,7214
3830,Alicia,Martin,Switzerland,70570,38659,39.0,Male,Football,83.0,19.0,2757
4919,Jimmy,Lamb,Kenya,28615,73792,23.0,Female,Tennis,79.0,20.0,5887
5588,Carl,Park,Cocos (Keeling) Islands,25395,14088,21.0,Female,Cricket,58.0,18.0,9566
1755,Charles,Ross,Nigeria,52528,41387,39.0,Male,Football,97.0,18.0,9602
6259,Vicki,Nelson,Congo,22465,8843,16.0,Female,Basketball,48.0,17.0,7759
7519,Ashley,Allen,Paraguay,23721,7031,16.0,Female,Cricket,50.0,17.0,4317
3943,Dylan,Giles,British Virgin Islands,20286,2178,10.0,Female,Cricket,39.0,15.0,3263
5165,Christina,Simon,Guatemala,58988,48789,40.0,Male,Cricket,97.0,18.0,5695
2616,John,Stephenson,Norfolk Island,81363,20730,32.0,Male,Blackjack,57.0,19.0,2633
5253,Tara,Jefferson,American Samoa,51303,11446,30.0,Male,Poker,82.0,19.0,2085
6984,Brandi,Hamilton,New Caledonia,33878,39627,34.0,Female,Cricket,84.0,19.0,1118
2054,Paul,Lane,Germany,31982,40462,33.0,Female,Football,81.0,19.0,2638
4030,Monica,Campbell,Vanuatu,26694,20705,25.0,Male,Tennis,64.0,19.0,1816
3999,Brianna,Gilmore,Denmark,98933,14624,20.0,Male,Cricket,5.0,3.0,6825
9078,Sarah,Johnson,United States Virgin Islands,39346,55776,35.0,Male,Football,94.0,18.0,2134
5266,Julie,Mclaughlin,Saint Martin,51824,54673,38.0,Male,Basketball,99.0,17.0,853
7780,Danielle,Palmer,Norfolk Island,38926,29674,34.0,Male,Cricket,86.0,19.0,481
3200,Bradley,Fields,French Polynesia,23101,7127,16.0,Male,Poker,49.0,17.0,6126
1434,Mark,Fuller,Svalbard & Jan Mayen Islands,29610,26465,29.0,Female,Football,72.0,19.0,3812
8606,Dustin,Torres,Rwanda,49348,96348,14.0,Male,Football,94.0,18.0,3502
9059,Charles,Huff,Northern Mariana Islands,77019,39204,38.0,Male,Poker,73.0,20.0,579
3288,Mary,Mcneil,Venezuela,80223,17621,31.0,Male,Poker,58.0,19.0,5094
8863,Rebecca,Harvey,Hungary,26208,18770,24.0,Male,Cricket,62.0,19.0,4859
7119,Daniel,Carlson,Hong Kong,34089,18310,28.0,Female,Poker,75.0,19.0,3533
3572,Sean,Tanner,Christmas Island,43611,28594,35.0,Female,Basketball,89.0,19.0,1877
2150,Monica,Simmons,Estonia,75533,12683,29.0,Male,Basketball,63.0,19.0,3372
9568,Todd,Holden,Dominican Republic,21624,6186,14.0,Female,Football,45.0,16.0,5967
3544,Barry,Taylor,France,51545,61563,36.0,Female,Cricket,100.0,17.0,3058
7456,Janet,Davis,Liechtenstein,58421,92634,18.0,Male,Cricket,94.0,18.0,3808
1957,Brooke,Fields,Italy,66208,33339,39.0,Male,Cricket,87.0,19.0,9730
5296,Kayla,Gilbert,Kiribati,85231,23278,31.0,Female,Poker,50.0,18.0,404
1177,Jennifer,Phillips,Norfolk Island,48777,19630,33.0,Male,Horse Racing,87.0,19.0,3817
2325,Amy,Allen,Holy See (Vatican City State),47009,31637,37.0,Female,Poker,92.0,18.0,4275
3522,Peter,Nash,Malaysia,25143,35914,28.0,Female,Cricket,68.0,20.0,1598
9581,Julie,Thompson,Monaco,55567,57121,38.0,Male,Poker,99.0,17.0,5627
5079,Joseph,Bowman,Swaziland,65615,57588,38.0,Female,Football,93.0,18.0,2209
7615,Melinda,Marshall,Korea,44145,18644,32.0,Female,Cricket,84.0,19.0,3152
6172,William,Oliver,Nicaragua,40535,94741,13.0,Male,Basketball,90.0,19.0,8805
2714,Tara,Barrett,South Georgia and the South Sandwich Islands,64098,28239,38.0,Male,Football,86.0,19.0,1453
7086,Claudia,Perez,Cuba,21234,8309,15.0,Female,Keno,45.0,16.0,3732
2923,Candice,Martinez,Russian Federation,67096,52282,39.0,Male,Cricket,91.0,19.0,5070
4348,Jean,Dudley,Guinea-Bissau,32963,22156,29.0,Male,Football,75.0,19.0,7693
2601,David,Kirk,Bermuda,88629,78718,22.0,Male,Football,51.0,18.0,4872
6241,James,White,United States Virgin Islands,29809,34772,31.0,Male,Cricket,76.0,20.0,7871
2436,Kara,Villarreal,Lesotho,23345,5568,15.0,Male,Bingo,48.0,17.0,2709
6211,Mark,Hunt,Equatorial Guinea,54131,53620,39.0,Male,Keno,99.0,17.0,576
3956,Connor,Grimes,British Indian Ocean Territory (Chagos Archipelago),31239,24980,29.0,Male,Poker,74.0,19.0,506
8397,Connie,Shannon,Poland,44677,33761,37.0,Male,Basketball,92.0,18.0,5354
9301,Zachary,Everett,Costa Rica,32395,10014,23.0,Male,Cricket,67.0,19.0,9737
9768,Brent,Sawyer,Bolivia,29362,17076,25.0,Male,Cricket,67.0,19.0,3082
2692,Patricia,Jones,Uganda,46964,55772,37.0,Female,Cricket,98.0,18.0,4550
6241,James,White,United States Virgin Islands,60012,62177,37.0,Male,Poker,98.0,18.0,2335
1578,Joel,Lozano,Pakistan,15330,4945,8.0,Female,Football,28.0,12.0,1904
2303,Joshua,Lewis,Kiribati,94407,41685,30.0,Male,Cricket,32.0,14.0,4661
9085,Cassandra,Vazquez,Poland,67944,17141,33.0,Male,Football,77.0,19.0,6011
5165,Christina,Simon,Guatemala,60105,14272,32.0,Female,Poker,82.0,19.0,7635
5920,Travis,Quinn,Ukraine,83856,13141,27.0,Male,Tennis,47.0,17.0,1382
1147,Cheryl,Velazquez,Chad,83679,63345,32.0,Male,Football,64.0,20.0,6694
6663,Timothy,Allen,Montserrat,29315,68068,26.0,Male,Keno,81.0,20.0,2195
2809,Jeffery,Jordan,Norway,39556,49455,36.0,Male,Basketball,93.0,18.0,9250
5393,Anthony,Parker,Fiji,22249,9918,17.0,Female,Cricket,49.0,17.0,838
9851,Adam,Orozco,Austria,25192,18219,23.0,Female,Poker,60.0,19.0,2170
6535,Angela,Lee,Burundi,22420,8928,16.0,Male,Blackjack,48.0,17.0,2176
2947,Christopher,Cole,British Indian Ocean Territory (Chagos Archipelago),39782,21078,31.0,Male,Tennis,82.0,19.0,1349
1329,Emily,Perez,Guatemala,52132,30965,38.0,Male,Keno,93.0,18.0,7846
7408,Jose,Monroe,Brunei Darussalam,19211,6324,12.0,Male,Cricket,39.0,15.0,2634
3894,James,Mitchell,Zambia,36103,17681,29.0,Male,Poker,77.0,19.0,6791
3652,Allison,Oneill,Venezuela,47787,18219,33.0,Male,Cricket,86.0,19.0,7557
7449,Scott,Martinez,Dominica,22016,6065,14.0,Male,Football,45.0,16.0,9166
2875,Veronica,Pratt,Niger,32136,14288,25.0,Male,Cricket,69.0,19.0,1656
2776,Kayla,Vasquez,Botswana,24124,7846,17.0,Male,Cricket,51.0,17.0,8375
2896,Richard,Hernandez,New Zealand,76578,40723,38.0,Male,Football,75.0,20.0,4240
6211,Mark,Hunt,Equatorial Guinea,87615,41202,34.0,Female,Cricket,51.0,18.0,2003
8707,David,Martinez,Jersey,42715,12878,28.0,Female,Poker,80.0,19.0,4744
9138,Jeremiah,Martinez,Guinea-Bissau,29689,32744,31.0,Female,Basketball,75.0,20.0,954
8488,Mary,Ortega,Senegal,61595,31945,39.0,Male,Football,90.0,18.0,8803
3220,Brian,Salinas,Haiti,21179,7563,15.0,Female,Poker,45.0,16.0,9053
3329,Christopher,Erickson,Vietnam,24318,5545,15.0,Female,Cricket,50.0,17.0,5256
9157,Judy,Brooks,Portugal,62126,26947,37.0,Female,Football,87.0,19.0,399
6211,Mark,Hunt,Equatorial Guinea,19682,9029,14.0,Male,Keno,42.0,16.0,3146
5742,Sabrina,Sullivan,Slovakia (Slovak Republic),44619,10785,28.0,Male,Tennis,80.0,19.0,4222
5656,Thomas,Huerta,Armenia,26270,24935,26.0,Male,Tennis,66.0,19.0,1880
7996,Christian,Smith,Macao,29661,22093,27.0,Male,Cricket,70.0,19.0,3761
1745,Howard,Barnes,New Zealand,20810,6067,13.0,Male,Football,43.0,16.0,4389
2616,John,Stephenson,Norfolk Island,23097,3146,13.0,Female,Football,46.0,16.0,6897
7689,Daniel,Adams,Czech Republic,68884,27417,37.0,Male,Cricket,81.0,19.0,8123
3538,Samantha,Gonzalez,Solomon Islands,14508,3966,7.0,Male,Cricket,25.0,11.0,9768
2304,Paul,Oneal,Norfolk Island,42875,10018,27.0,Male,Cricket,78.0,19.0,1035
8919,Patricia,Harris,Samoa,44064,35371,37.0,Male,Cricket,92.0,18.0,4107
7830,David,Bowman,Ethiopia,38889,11535,26.0,Male,Cricket,76.0,19.0,8599
2860,Heather,Mack,Paraguay,63934,26541,37.0,Male,Basketball,86.0,19.0,6651
7992,Richard,Crawford,British Indian Ocean Territory (Chagos Archipelago),27252,76140,21.0,Male,Keno,77.0,20.0,8524
7615,Melinda,Marshall,Korea,73493,52647,38.0,Male,Cricket,83.0,19.0,2236
1177,Jennifer,Phillips,Norfolk Island,43781,37129,37.0,Male,Cricket,93.0,18.0,8076
9779,Megan,Armstrong,Mayotte,66836,72319,32.0,Male,Tennis,92.0,19.0,8138
3223,Victoria,Blanchard,Kyrgyz Republic,26706,38661,30.0,Male,Tennis,72.0,20.0,4551
3404,Mario,Kelly,British Indian Ocean Territory (Chagos Archipelago),16036,6271,10.0,Male,Cricket,31.0,13.0,2871
5362,Lori,Navarro,Norway,84099,79027,24.0,Female,Keno,62.0,20.0,5791
7360,Edward,Freeman,Jordan,84228,36498,35.0,Male,Poker,58.0,19.0,8884
3894,James,Mitchell,Zambia,25321,23091,25.0,Male,Tennis,63.0,19.0,1838
5228,Nicole,Ferrell,Antarctica (the territory South of 60 deg S),27710,11738,21.0,Male,Cricket,61.0,19.0,3604
4310,Aaron,Mccoy,Greenland,24101,8758,17.0,Male,Tennis,52.0,18.0,3133
6318,Stephanie,Parsons,Congo,60201,46728,40.0,Female,Football,96.0,18.0,7850
6071,Patricia,Johnson,Spain,41397,73465,29.0,Male,Horse Racing,95.0,18.0,6572
4881,Jimmy,Campbell,Mozambique,85817,58810,33.0,Male,Poker,59.0,19.0,401
8226,Nancy,Glenn,Pitcairn Islands,62938,30278,38.0,Male,Cricket,88.0,19.0,1910
3675,Gina,Holland,Equatorial Guinea,57481,39843,40.0,Male,Cricket,95.0,18.0,7905
2315,James,Smith,Cape Verde,95892,55227,28.0,Male,Cricket,30.0,13.0,7936
6334,Mary,Cantrell,Libyan Arab Jamahiriya,52808,28512,37.0,Female,Basketball,92.0,18.0,7648
2437,Sabrina,Bailey,Ecuador,38799,98954,8.0,Male,Basketball,86.0,19.0,5133
2834,Allen,Fry,Samoa,71179,13361,31.0,Male,Cricket,70.0,19.0,3951
8890,Lauren,Peterson,Mali,42217,58913,35.0,Male,Cricket,96.0,18.0,1328
1254,Jessica,Vega,Bolivia,26728,24552,27.0,Male,Keno,66.0,19.0,375
6172,William,Oliver,Nicaragua,38095,38342,35.0,Female,Cricket,88.0,19.0,622
2841,Kayla,Martinez,Gibraltar,25201,39287,29.0,Female,Poker,70.0,20.0,7345
9976,Nathan,Ruiz,Dominica,27286,26243,28.0,Male,Keno,68.0,19.0,6033
7408,Keith,Bradshaw,Lithuania,21734,9333,16.0,Male,Poker,47.0,17.0,6596
9633,Edward,Welch,Poland,99603,31952,26.0,Male,Football,12.0,7.0,1731
3466,Paige,Gray,Austria,32767,14916,26.0,Male,Cricket,71.0,19.0,2913
7302,David,Maldonado,Netherlands,64553,72803,32.0,Male,Cricket,94.0,18.0,5014
6517,Frank,Simmons,Reunion,23385,9766,17.0,Female,Football,51.0,17.0,1001
9399,Lori,Stewart,Korea,77106,35868,37.0,Male,Cricket,72.0,20.0,1838
8584,Stephen,Schultz,Saint Helena,33027,98014,7.0,Male,Football,80.0,20.0,4651
1957,Brooke,Fields,Italy,19082,9152,14.0,Male,Basketball,41.0,16.0,2154
1153,Cameron,Jones,Cayman Islands,39387,44188,36.0,Female,Tennis,91.0,19.0,4415
1434,Mark,Fuller,Svalbard & Jan Mayen Islands,50583,11145,29.0,Male,Cricket,82.0,19.0,3496
4966,Steven,Pennington,Niger,68819,11590,30.0,Male,Poker,72.0,19.0,7237
4613,Natalie,Horton,El Salvador,28339,52824,30.0,Male,Tennis,79.0,20.0,6035
1737,Brittany,Mcdonald,Togo,36800,31118,34.0,Male,Cricket,84.0,19.0,3566
9875,Adam,Ellis,Portugal,20080,7027,13.0,Male,Football,42.0,16.0,2708
4806,Anthony,Ramos,Zimbabwe,52033,14081,31.0,Male,Basketball,84.0,19.0,4077
8573,James,Bennett,United Kingdom,23721,9264,17.0,Male,Cricket,51.0,17.0,8008
9136,Emma,Torres,Bangladesh,24326,8757,17.0,Female,Keno,52.0,18.0,3834
9157,Judy,Brooks,Portugal,25763,22766,25.0,Male,Tennis,64.0,19.0,9201
2082,Lauren,Griffin,Palau,24687,6836,16.0,Male,Cricket,52.0,18.0,1273
5842,Melissa,Johnson,Kenya,31848,17647,27.0,Male,Poker,71.0,19.0,4724
3707,David,Golden,Sierra Leone,55213,39054,40.0,Male,Cricket,95.0,18.0,8248
2489,Jessica,Lewis,Slovakia (Slovak Republic),31275,88923,14.0,Male,Cricket,81.0,20.0,4733
1063,William,Martinez,Nepal,69321,31664,38.0,Female,Football,82.0,19.0,5661
1024,Deanna,Golden,Uruguay,59611,28392,38.0,Male,Cricket,90.0,18.0,787
5946,Albert,Keller,Barbados,27253,67786,25.0,Male,Cricket,77.0,20.0,975
8503,Heather,Smith,Armenia,12670,9650,9.0,Male,Poker,24.0,11.0,8993
7433,Annette,Allen,Malta,28912,16016,24.0,Male,Cricket,65.0,19.0,2838
2150,Monica,Simmons,Estonia,23348,4837,14.0,Male,Poker,47.0,17.0,8604
1211,Jennifer,Dickerson,Gibraltar,35221,33826,33.0,Male,Basketball,84.0,19.0,4830
2860,Heather,Mack,Paraguay,49297,13431,30.0,Male,Basketball,83.0,19.0,3652
1801,Lauren,Cervantes,North Macedonia,97909,84360,13.0,Male,Basketball,22.0,11.0,2976
2623,Jennifer,Arnold,Samoa,47291,74348,30.0,Female,Cricket,99.0,18.0,9103
6869,Julie,Wolfe,Bahamas,82621,14150,28.0,Male,Cricket,50.0,17.0,7365
7597,Gloria,Bean,Peru,39383,54842,35.0,Female,Football,93.0,18.0,4691
7120,Amanda,Moran,Ecuador,96640,50483,29.0,Female,Football,27.0,12.0,8330
1252,Anne,Gray,Netherlands Antilles,42350,40947,37.0,Male,Football,93.0,18.0,2041
2325,Amy,Allen,Holy See (Vatican City State),60821,24855,37.0,Male,Keno,87.0,19.0,8398
3530,Marie,Cummings,Sri Lanka,31992,17130,26.0,Male,Poker,71.0,19.0,2858
5983,Linda,Cook,Gambia,27611,15192,23.0,Male,Basketball,63.0,19.0,8413
5711,Penny,Moss,Palestinian Territory,63333,16917,33.0,Male,Football,81.0,19.0,7188
6245,Jerome,Armstrong,Niger,34707,34703,33.0,Female,Football,83.0,19.0,8833
8771,Alexis,Dunlap,Burundi,35638,24401,31.0,Male,Cricket,80.0,19.0,2993
2601,David,Kirk,Bermuda,28817,51198,31.0,Male,Basketball,79.0,20.0,7338
6731,Mary,Snyder,Costa Rica,74310,15878,31.0,Female,Basketball,67.0,19.0,1566
5588,Carl,Park,Cocos (Keeling) Islands,30275,26271,29.0,Male,Basketball,73.0,19.0,5168
5749,Sheri,Nelson,Malta,23868,9333,17.0,Male,Cricket,52.0,18.0,5513
6353,Dylan,Harris,Jamaica,45845,10049,28.0,Female,Cricket,80.0,19.0,9261
2024,Tina,Ochoa,Dominican Republic,25848,63652,26.0,Male,Cricket,75.0,20.0,2487
7695,Jasmin,Joseph,Gibraltar,80894,99457,8.0,Male,Cricket,63.0,20.0,1235
4136,Daniel,Holloway,Antarctica (the territory South of 60 deg S),27739,10137,20.0,Male,Cricket,60.0,19.0,2950
7449,Scott,Martinez,Dominica,21682,9527,16.0,Male,Keno,47.0,17.0,4424
9078,Sarah,Johnson,United States Virgin Islands,24841,7227,17.0,Male,Basketball,52.0,18.0,6654
2979,Joseph,Barrett,Chad,94796,38028,30.0,Male,Poker,30.0,13.0,476
1705,John,Lowery,Western Sahara,58244,24125,36.0,Male,Cricket,88.0,19.0,4950
4349,Timothy,Murray,Iran,23738,5379,15.0,Female,Cricket,49.0,17.0,4185
6361,Debra,Watkins,Timor-Leste,30346,52577,31.0,Male,Poker,82.0,20.0,6252
6763,Elizabeth,Ibarra,Qatar,34357,10133,24.0,Female,Basketball,70.0,19.0,2469
4321,Christina,Brown,Saint Vincent and the Grenadines,25626,14278,21.0,Male,Basketball,58.0,18.0,2843
2313,Michael,Hensley,Croatia,34943,19727,29.0,Male,Basketball,76.0,19.0,4694
5253,Tara,Jefferson,American Samoa,71588,86247,23.0,Male,Cricket,84.0,20.0,5868
4881,Jimmy,Campbell,Mozambique,22344,9855,17.0,Male,Keno,49.0,17.0,8682
5165,Christina,Simon,Guatemala,22442,8453,16.0,Male,Football,48.0,17.0,2630
4148,Kendra,Oneill,Austria,25983,46633,29.0,Male,Football,73.0,20.0,4897
7689,Daniel,Adams,Czech Republic,53396,72533,32.0,Male,Tennis,100.0,17.0,9333
9374,Dave,Hurst,Maldives,42057,31736,36.0,Female,Tennis,89.0,19.0,233
6535,Angela,Lee,Burundi,44532,11819,28.0,Female,Football,80.0,19.0,1234
2082,Lauren,Griffin,Palau,44100,11535,28.0,Male,Basketball,80.0,19.0,1304
1916,April,Morgan,Marshall Islands,21012,7781,15.0,Male,Cricket,44.0,16.0,9173
3830,Alicia,Martin,Switzerland,37703,84545,20.0,Female,Cricket,90.0,19.0,3190
9136,Emma,Torres,Bangladesh,59910,53016,39.0,Female,Football,97.0,18.0,2855
9374,Dave,Hurst,Maldives,62171,60120,38.0,Male,Basketball,96.0,18.0,6622
7168,Michael,Coleman,Solomon Islands,19937,8099,14.0,Male,Tennis,42.0,16.0,2693
6834,Megan,Cohen,Senegal,30355,18616,26.0,Male,Cricket,69.0,19.0,3351
2896,Richard,Hernandez,New Zealand,25056,23306,25.0,Female,Poker,63.0,19.0,5524
4159,Carlos,Bryan,Sudan,31268,28700,30.0,Female,Poker,76.0,19.0,1805
7711,David,Ramirez,Norfolk Island,51741,51387,39.0,Male,Basketball,99.0,17.0,4720
